view_id,user_id,video_id,watch_time_min,completed,view_date
81604,23506,1720,33,Yes,2023-09-02
81605,10755,2006,42,Yes,2023-09-03
81606,12002,743,3,No,2024-05-19
81607,25925,1776,0,Yes,2023-06-15
81608,12872,729,30,Yes,2023-11-22
81609,31156,451,53,Yes,2023-12-23
81610,4133,1222,60,Yes,2023-04-16
81611,27212,369,7,No,2023-06-25
81612,29074,1192,12,No,2023-02-05
81613,19547,994,9,Yes,2023-09-26
81614,5995,755,48,Yes,2023-03-17
81615,20015,1495,3,,2023-06-02
81616,1747,32,21,Yes,2023-10-16
81617,11496,824,4,No,2023-12-10
81618,22642,1843,14,No,2024-07-28
81619,21202,655,23,Yes,2023-05-08
81620,4964,1730,36,Yes,2023-05-23
81621,5960,1823,0,Yes,2023-01-17
81622,21661,213,55,Yes,2024-02-07
81623,31506,1081,23,No,2023-02-22
81624,23365,718,47,No,2023-03-04
81625,3901,651,7,,2023-12-23
81626,5053,1618,21,Yes,2023-03-25
81627,26238,932,62,No,2023-09-07
81628,26501,1040,57,No,2024-08-09
81629,30889,222,,Yes,2023-08-17
81630,25753,141,40,Yes,2023-02-04
81631,2881,1339,57,Yes,2024-06-13
81632,25325,656,17,No,2023-06-25
81633,29771,95,63,No,2024-07-29
81634,23246,1377,37,Yes,2023-09-15
81635,26409,2008,59,Yes,2024-04-29
81636,26478,1072,35,Yes,2024-03-27
81637,26547,197,25,No,2024-07-05
81638,24521,229,24,Yes,2023-11-21
81639,8881,529,17,No,2023-03-09
81640,4096,1728,43,No,2023-06-01
81641,21039,1210,29,No,2024-04-30
81642,13189,2074,33,Yes,2024-07-25
81643,15768,1261,58,Yes,2023-03-14
81644,15174,1667,24,No,2023-01-20
81645,20945,741,22,Yes,2023-12-19
81646,7868,1610,64,,2023-01-30
81647,11387,1616,57,Yes,2023-01-03
81648,12619,1710,36,,2024-02-16
81649,2590,1099,11,Yes,2023-02-24
81650,23692,1333,27,Yes,2024-01-15
81651,4239,2095,20,Yes,2023-09-14
81652,29326,661,47,Yes,2023-10-10
81653,15496,983,58,Yes,2023-10-20
81654,29296,1195,63,Yes,2023-06-06
81655,11149,1653,3,Yes,2023-04-16
81656,14108,1814,60,No,2024-01-29
81657,26603,1238,6,,2023-02-08
81658,24404,593,14,,2023-04-26
81659,14897,572,11,Yes,2023-08-27
81660,24090,1275,18,Yes,2023-12-21
81661,440,1088,45,Yes,2023-09-28
81662,15145,304,,Yes,2024-05-20
81663,30568,692,36,Yes,2023-07-24
81664,30376,398,,No,2023-12-27
81665,382,1328,50,No,2024-08-23
81666,25341,1314,44,Yes,2023-06-22
81667,9239,851,3,Yes,2024-03-25
81668,26813,670,6,Yes,2024-05-04
81669,16911,649,25,No,2024-07-20
81670,14300,885,8,Yes,2023-08-21
81671,14849,111,20,Yes,2023-04-30
81672,3580,684,31,No,2023-11-17
81673,22738,903,10,No,2024-02-29
81674,22065,70,28,No,2023-03-25
81675,8649,1690,40,No,2024-02-10
81676,23874,1260,28,No,2024-03-29
81677,4658,1354,6,Yes,2023-05-05
81678,10573,1868,18,,2024-04-11
81679,9230,1438,16,Yes,2023-10-03
81680,25801,187,56,No,2024-06-14
81681,23066,1948,54,Yes,2024-04-20
81682,14816,1301,38,No,2024-02-28
81683,4995,813,33,No,2023-05-12
81684,24978,171,40,No,2023-08-20
81685,20949,622,64,Yes,2023-02-15
81686,1311,977,54,,2023-04-08
81687,27864,1880,17,No,2024-07-27
81688,1314,685,31,No,2023-10-10
81689,24874,1446,65,No,2023-01-17
81690,3397,1552,52,Yes,2023-06-28
81691,29375,2003,25,No,2023-04-07
81692,27168,2067,26,No,2024-06-21
81693,16255,1095,63,,2023-03-11
81694,17109,1235,48,No,2023-11-20
81695,3822,1527,28,No,2023-04-12
81696,5659,517,66,Yes,2024-07-14
81697,9441,446,22,Yes,2023-07-21
81698,17283,946,44,Yes,2023-05-11
81699,3283,1856,39,Yes,2023-04-06
81700,11257,575,64,No,2023-09-30
81701,25601,1609,62,Yes,2023-02-24
81702,18669,2032,51,No,2023-06-11
81703,28024,1408,19,Yes,2024-08-08
81704,6468,535,40,Yes,2023-06-10
81705,13114,1473,12,Yes,2023-08-13
81706,2267,1842,19,Yes,2023-02-05
81707,6327,325,13,No,2024-07-12
81708,31733,1449,49,Yes,2024-05-28
81709,8426,1313,43,Yes,2024-05-04
81710,3159,1710,26,Yes,2023-05-22
81711,580,1932,0,No,2023-11-24
81712,19604,584,33,No,2023-11-04
81713,652,2027,29,No,2023-10-28
81714,28480,843,65,Yes,2023-09-03
81715,18527,1530,9,Yes,2023-02-28
81716,20041,1851,64,Yes,2023-03-05
81717,2765,1893,19,,2023-07-26
81718,930,1559,20,Yes,2024-02-11
81719,23265,824,55,Yes,2023-04-01
81720,30376,1875,34,Yes,2023-02-22
81721,10998,269,16,No,2023-11-19
81722,2478,1327,6,Yes,2024-04-23
81723,14494,1649,69,No,2023-02-24
81724,17327,303,36,Yes,2023-10-25
81725,13947,1962,52,No,2024-07-20
81726,11182,1055,41,No,2023-10-01
81727,29846,1476,33,No,2023-02-12
81728,23559,655,16,Yes,2023-08-20
81729,30451,1318,22,No,2024-05-26
81730,26148,836,31,Yes,2023-02-14
81731,14545,642,8,Yes,2024-05-08
81732,4617,167,0,No,2023-05-22
81733,22660,627,7,,2024-03-08
81734,29734,2036,33,Yes,2024-01-03
81735,4087,64,23,Yes,2024-08-18
81736,21404,312,12,No,2023-07-22
81737,8160,1901,27,No,2023-07-22
81738,30290,1947,3,No,2023-03-13
81739,25029,480,11,Yes,2023-05-19
81740,19189,1716,61,Yes,2023-11-01
81741,16642,513,36,No,2023-07-20
81742,779,1565,41,Yes,2023-08-29
81743,24734,1007,45,Yes,2023-03-15
81744,20652,538,50,Yes,2023-12-03
81745,4955,1081,11,Yes,2023-07-25
81746,1039,1308,45,No,2023-03-11
81747,15064,675,29,Yes,2024-03-09
81748,21715,465,40,No,2023-11-26
81749,19880,1972,37,No,2024-06-02
81750,26806,1360,14,Yes,2024-02-21
81751,24449,2020,48,No,2024-03-19
81752,7604,47,22,Yes,2023-10-09
81753,12956,973,32,Yes,2024-03-25
81754,30536,475,52,Yes,2023-05-04
81755,29590,1452,59,Yes,2023-10-16
81756,13244,1708,44,No,2023-07-04
81757,16153,300,56,Yes,2023-02-03
81758,6395,582,45,Yes,2024-01-30
81759,14034,1745,8,Yes,2024-04-24
81760,30985,2025,62,No,2024-03-23
81761,18603,1382,40,Yes,2023-06-29
81762,28085,687,53,No,2024-05-28
81763,25622,334,65,Yes,2023-12-28
81764,14847,572,7,No,2024-03-05
81765,7426,390,43,No,2024-06-17
81766,23677,1192,57,Yes,2023-10-06
81767,16505,38,9,No,2024-02-10
81768,11493,320,40,Yes,2023-03-28
81769,20323,346,17,Yes,2023-11-06
81770,9158,1297,57,Yes,2024-06-17
81771,25867,1786,3,Yes,2024-01-01
81772,12631,1070,67,Yes,2024-01-04
81773,24683,1415,3,No,2023-10-08
81774,28623,840,48,Yes,2023-02-19
81775,29879,796,27,No,2024-08-02
81776,27411,1775,63,Yes,2023-10-13
81777,7987,707,29,Yes,2023-09-09
81778,24746,639,4,Yes,2024-06-15
81779,6808,1549,27,No,2024-08-17
81780,13322,625,62,Yes,2024-07-26
81781,15868,1490,44,,2023-01-13
81782,26600,1518,32,Yes,2024-01-17
81783,29665,2038,57,Yes,2024-03-22
81784,10706,789,35,Yes,2023-08-24
81785,14765,1903,,Yes,2023-08-01
81786,9874,344,22,No,2024-01-18
81787,6765,874,47,No,2023-09-28
81788,31827,1429,12,No,2023-05-13
81789,24152,1915,24,Yes,2023-05-25
81790,14361,1495,6,No,2023-03-04
81791,29992,1712,29,Yes,2023-06-25
81792,27135,250,55,No,2023-04-12
81793,24127,502,52,Yes,2023-08-25
81794,23743,1332,39,No,2023-10-05
81795,10687,476,43,No,2023-12-18
81796,9152,1171,69,Yes,2023-07-30
81797,24457,1395,52,Yes,2023-12-02
81798,10275,397,26,Yes,2023-05-30
81799,1180,1732,64,Yes,2023-05-01
81800,20877,1905,15,Yes,2024-08-11
81801,26217,410,11,No,2023-04-28
81802,8160,169,5,Yes,2024-06-26
81803,13143,159,33,Yes,2023-11-26
81804,28114,994,1,Yes,2024-01-18
81805,16076,1343,23,Yes,2023-06-23
81806,19546,280,4,No,2023-11-18
81807,9472,1290,44,Yes,2023-06-29
81808,26868,567,55,No,2023-08-11
81809,19733,1858,20,No,2023-03-15
81810,10552,1049,38,No,2024-05-11
81811,12169,1746,17,No,2023-06-14
81812,20086,479,64,Yes,2024-07-02
81813,2862,52,4,Yes,2023-07-20
81814,27797,1202,23,Yes,2023-02-15
81815,17263,409,21,No,2023-02-01
81816,4439,745,13,Yes,2024-01-05
81817,26409,81,48,,2023-04-05
81818,29766,1381,67,,2023-08-18
81819,8767,945,30,Yes,2023-09-18
81820,29,1342,66,Yes,2023-04-21
81821,1601,565,10,Yes,2024-08-07
81822,3721,1666,31,Yes,2024-05-08
81823,24003,568,3,No,2024-06-06
81824,27255,77,69,No,2023-04-12
81825,5001,1628,48,Yes,2024-03-06
81826,14616,1297,55,Yes,2023-10-03
81827,13804,846,69,Yes,2023-05-16
81828,3548,231,19,Yes,2024-03-27
81829,30490,1828,28,Yes,2024-04-18
81830,22263,746,18,Yes,2024-01-23
81831,16656,439,35,Yes,2024-06-09
81832,6343,1171,13,Yes,2023-02-28
81833,3601,2035,1,Yes,2024-05-02
81834,28144,1578,2,,2023-07-24
81835,19429,2071,15,,2023-02-22
81836,25318,625,32,Yes,2024-07-07
81837,3106,478,44,Yes,2024-05-19
81838,16659,235,45,,2024-03-06
81839,30344,1988,26,Yes,2023-05-15
81840,28593,1097,20,Yes,2024-05-08
81841,27799,803,6,Yes,2023-11-25
81842,3856,1675,6,Yes,2023-06-05
81843,27322,900,44,Yes,2024-01-16
81844,25230,494,41,Yes,2023-03-14
81845,19026,1623,,Yes,2024-04-08
81846,25713,2044,38,No,2023-02-28
81847,21593,387,22,Yes,2023-05-02
81848,9277,1383,17,Yes,2023-01-27
81849,22071,810,32,No,2023-04-12
81850,30544,954,41,Yes,2023-10-27
81851,18383,1218,26,No,2023-05-22
81852,24876,1888,20,Yes,2023-11-21
81853,28083,1383,43,No,2023-08-15
81854,13081,1196,13,Yes,2023-01-02
81855,3296,1084,30,Yes,2023-10-27
81856,24089,1847,33,Yes,2023-01-24
81857,9532,1444,55,No,2023-02-19
81858,21785,141,68,No,2024-03-25
81859,5311,194,19,Yes,2024-07-28
81860,10468,332,51,No,2023-02-05
81861,27592,46,48,Yes,2024-03-03
81862,5940,890,29,Yes,2023-08-06
81863,10852,493,7,Yes,2024-03-27
81864,1145,504,67,Yes,2023-07-27
81865,7933,1029,42,Yes,2023-04-20
81866,10344,41,32,Yes,2023-02-05
81867,24912,66,37,No,2023-01-30
81868,28112,929,3,No,2023-08-14
81869,18566,858,38,Yes,2024-01-08
81870,28582,654,7,,2024-04-02
81871,18958,576,29,Yes,2024-03-19
81872,30677,1832,12,Yes,2024-05-02
81873,4825,2010,26,Yes,2023-12-15
81874,5484,1382,18,Yes,2024-03-30
81875,16732,1600,44,Yes,2024-07-24
81876,27142,1780,52,Yes,2023-03-17
81877,7424,254,6,No,2024-05-21
81878,15269,1798,0,No,2023-11-08
81879,25418,1400,21,No,2024-05-20
81880,12014,563,6,No,2023-05-03
81881,9095,987,49,Yes,2023-04-16
81882,12363,2064,48,Yes,2024-05-17
81883,18188,490,22,Yes,2023-03-18
81884,6153,1705,17,No,2023-09-11
81885,20399,1320,69,No,2024-05-14
81886,16773,352,19,No,2023-06-05
81887,1946,1976,24,Yes,2024-06-28
81888,20699,1012,66,Yes,2023-07-31
81889,16639,1176,0,No,2024-04-21
81890,6121,676,35,,2023-08-30
81891,14442,1998,11,Yes,2023-08-27
81892,17455,304,61,Yes,2024-07-20
81893,8232,2057,47,Yes,2023-10-29
81894,9468,983,30,Yes,2024-07-26
81895,30670,145,49,Yes,2024-07-03
81896,10225,1653,21,Yes,2023-06-04
81897,13757,1470,41,Yes,2024-04-24
81898,26577,1981,12,Yes,2024-04-26
81899,1352,2093,2,Yes,2024-02-17
81900,29441,1046,30,Yes,2023-03-05
81901,17834,806,30,Yes,2024-05-20
81902,28192,1246,28,Yes,2023-06-09
81903,5062,231,50,Yes,2023-12-28
81904,28986,1754,3,Yes,2023-04-12
81905,12064,155,11,No,2023-10-26
81906,31740,1941,40,No,2024-06-13
81907,10286,253,12,No,2023-05-12
81908,21061,115,58,Yes,2024-03-18
81909,14719,740,7,Yes,2024-07-18
81910,12693,1923,8,Yes,2023-02-08
81911,5103,1831,53,,2023-02-18
81912,2013,1623,64,Yes,2023-04-23
81913,27995,1265,29,Yes,2024-07-27
81914,10126,399,27,No,2023-08-25
81915,16357,1691,0,Yes,2023-02-03
81916,8873,492,29,Yes,2023-08-29
81917,31993,495,31,No,2023-02-23
81918,22841,1520,50,No,2024-07-13
81919,22755,2032,1,No,2023-01-31
81920,17456,275,24,No,2023-12-22
81921,7542,617,43,Yes,2024-05-08
81922,26457,282,7,No,2023-05-25
81923,28440,771,2,No,2023-05-18
81924,10843,1872,33,No,2024-05-27
81925,4807,136,11,Yes,2023-05-15
81926,21722,568,1,Yes,2023-03-05
81927,28091,1868,57,Yes,2023-09-20
81928,30145,653,67,No,2023-06-13
81929,30108,1290,16,Yes,2023-07-13
81930,19989,1969,41,Yes,2023-05-22
81931,17829,1634,54,Yes,2023-02-23
81932,6416,46,39,Yes,2023-07-31
81933,26438,1488,31,Yes,2024-07-05
81934,10133,1488,66,Yes,2023-12-03
81935,10678,1562,23,,2023-04-28
81936,21117,962,11,No,2024-07-17
81937,1282,584,39,Yes,2024-08-05
81938,10000,626,47,Yes,2024-05-14
81939,12047,440,50,No,2023-03-14
81940,21373,728,9,,2023-12-07
81941,29968,479,46,No,2023-07-24
81942,7904,868,5,No,2024-01-15
81943,3652,1363,9,Yes,2023-11-27
81944,19130,1993,21,Yes,2023-01-06
81945,18005,1385,19,Yes,2024-08-07
81946,6939,760,63,Yes,2023-09-26
81947,27416,1536,20,No,2024-07-23
81948,16582,1016,4,No,2023-04-14
81949,20642,1328,15,Yes,2023-08-11
81950,14246,815,57,Yes,2023-12-20
81951,5547,1540,5,Yes,2024-06-20
81952,1234,653,29,No,2024-08-04
81953,8469,1593,67,Yes,2023-07-13
81954,17359,281,21,Yes,2024-07-06
81955,16542,1390,34,Yes,2023-10-27
81956,6185,2079,62,No,2023-10-05
81957,14074,425,69,Yes,2023-10-11
81958,17400,1387,60,Yes,2023-08-25
81959,3334,1801,3,No,2024-02-29
81960,12222,1249,27,No,2023-07-24
81961,16805,514,17,Yes,2024-04-03
81962,13327,1089,17,Yes,2023-02-25
81963,14354,189,15,No,2024-01-13
81964,21002,899,52,No,2024-07-09
81965,4675,1812,30,Yes,2023-12-31
81966,1371,212,64,No,2024-04-29
81967,20312,2019,14,Yes,2024-07-13
81968,17150,493,47,,2024-03-13
81969,15422,1084,48,No,2024-04-28
81970,28612,1837,0,Yes,2024-08-09
81971,29579,245,64,No,2024-05-02
81972,1374,1485,67,Yes,2024-01-30
81973,26816,1583,31,Yes,2024-02-24
81974,19954,1862,17,Yes,2024-04-09
81975,385,1029,43,Yes,2023-09-11
81976,19784,888,69,Yes,2023-09-18
81977,1355,1968,44,Yes,2023-04-25
81978,30499,287,47,Yes,2023-06-10
81979,22287,1968,33,No,2024-06-22
81980,30985,590,35,Yes,2023-03-30
81981,17836,443,28,No,2023-09-04
81982,16040,1023,49,Yes,2023-02-04
81983,21196,795,36,Yes,2024-02-06
81984,26638,799,47,Yes,2024-05-17
81985,1336,284,1,No,2023-11-28
81986,2054,1879,63,Yes,2024-06-19
81987,12493,1900,14,Yes,2023-08-31
81988,4883,269,47,Yes,2023-06-17
81989,20423,586,69,Yes,2023-04-12
81990,29328,78,34,Yes,2023-04-16
81991,18364,124,53,No,2023-07-29
81992,2333,1653,54,No,2023-07-20
81993,19761,1348,23,Yes,2023-07-13
81994,29890,1511,61,Yes,2023-01-04
81995,23137,889,24,Yes,2023-07-18
81996,3936,1651,0,Yes,2023-03-21
81997,25073,1925,51,Yes,2024-01-12
81998,24193,2096,38,Yes,2023-12-21
81999,31737,76,64,Yes,2024-02-26
82000,24442,15,28,No,2023-12-13
82001,3202,1386,28,Yes,2023-09-21
82002,4654,1493,42,Yes,2023-06-30
82003,5373,291,31,Yes,2023-11-13
82004,30056,940,48,No,2023-05-03
82005,28838,879,39,No,2023-04-16
82006,11742,336,69,No,2023-02-06
82007,23420,1377,41,No,2023-02-22
82008,26267,1415,68,No,2023-09-05
82009,16210,66,17,Yes,2024-03-27
82010,20520,1296,59,Yes,2024-07-01
82011,9988,1856,42,Yes,2024-03-30
82012,7696,857,21,Yes,2023-12-05
82013,14589,244,36,Yes,2023-08-27
82014,18551,937,45,No,2024-08-08
82015,19776,1274,45,Yes,2024-04-18
82016,17448,1908,46,No,2024-01-19
82017,13600,284,,No,2023-11-03
82018,9302,1277,57,Yes,2024-02-21
82019,1055,1858,23,No,2024-05-07
82020,30700,56,8,Yes,2023-10-12
82021,16719,733,33,No,2023-11-12
82022,21675,311,61,Yes,2023-12-04
82023,6680,625,11,No,2024-01-07
82024,26825,1056,8,Yes,2023-02-28
82025,30467,323,10,Yes,2023-12-17
82026,25667,483,4,Yes,2024-08-20
82027,8162,1191,35,No,2023-04-06
82028,5698,2098,21,No,2023-05-29
82029,23912,1550,21,Yes,2023-12-02
82030,7007,377,17,Yes,2024-07-03
82031,7067,1544,24,No,2023-04-10
82032,24681,371,54,Yes,2024-08-22
82033,27217,438,19,Yes,2023-03-02
82034,31306,1006,40,Yes,2023-04-09
82035,6016,1169,48,No,2023-05-13
82036,8806,109,12,Yes,2023-12-22
82037,3929,733,57,No,2023-05-29
82038,13963,1631,5,No,2023-03-11
82039,4475,695,37,Yes,2024-08-17
82040,29861,832,18,No,2023-01-23
82041,14173,1095,20,Yes,2023-09-05
82042,26251,388,64,Yes,2023-04-29
82043,10915,1184,21,Yes,2023-08-10
82044,15026,824,46,Yes,2023-08-19
82045,30111,616,46,Yes,2023-08-04
82046,8540,1130,54,Yes,2024-05-06
82047,30029,2075,1,,2024-04-12
82048,13089,171,28,No,2023-02-15
82049,1038,1137,23,,2023-07-11
82050,20959,1099,62,,2023-10-16
82051,3291,792,22,Yes,2024-07-28
82052,10020,1331,38,Yes,2023-06-28
82053,31948,425,15,No,2023-12-21
82054,10221,960,39,Yes,2023-08-27
82055,13663,674,62,No,2023-10-26
82056,24960,122,46,No,2024-06-19
82057,28803,691,10,Yes,2024-03-30
82058,3755,279,47,No,2024-02-24
82059,4703,500,40,Yes,2024-03-13
82060,17976,1818,50,Yes,2023-08-15
82061,17820,1236,57,No,2023-04-26
82062,9634,1968,24,No,2023-05-17
82063,17056,2000,7,Yes,2023-09-27
82064,26684,55,58,,2024-02-23
82065,27536,513,31,No,2024-04-09
82066,24302,471,64,No,2023-03-29
82067,31848,2036,54,Yes,2023-02-08
82068,977,290,25,No,2024-04-15
82069,27889,1007,,Yes,2023-02-21
82070,2899,1421,6,Yes,2023-06-17
82071,29672,904,3,Yes,2023-12-15
82072,15973,1448,63,Yes,2024-02-19
82073,19392,1143,11,Yes,2023-09-28
82074,13596,830,38,Yes,2023-04-06
82075,13728,39,49,Yes,2024-02-29
82076,8643,662,64,Yes,2023-12-14
82077,24353,160,52,Yes,2024-04-06
82078,29880,1639,34,Yes,2023-08-24
82079,20180,2007,15,Yes,2023-10-14
82080,25269,1335,52,No,2023-09-26
82081,5283,1114,60,Yes,2023-11-12
82082,29017,652,47,Yes,2023-12-01
82083,3226,131,63,No,2023-07-12
82084,10478,1290,64,Yes,2023-01-27
82085,6950,1151,31,Yes,2024-05-02
82086,31771,949,37,Yes,2024-08-05
82087,11346,1989,69,No,2023-10-07
82088,25022,120,14,Yes,2024-01-21
82089,3098,576,27,No,2023-07-28
82090,13304,1265,44,Yes,2024-03-21
82091,26942,1569,19,Yes,2024-06-22
82092,27598,1476,12,No,2023-10-22
82093,18567,1610,54,No,2024-04-19
82094,5043,1334,57,Yes,2024-07-28
82095,7185,1660,6,Yes,2023-04-17
82096,11786,723,21,Yes,2024-03-04
82097,17674,1404,39,No,2023-04-27
82098,21963,956,68,Yes,2024-08-01
82099,16848,81,,No,2024-02-07
82100,19953,1811,53,Yes,2023-09-09
82101,326,627,43,,2024-04-28
82102,24356,1647,11,Yes,2023-09-13
82103,20966,45,68,Yes,2023-11-05
82104,2524,605,62,Yes,2023-10-11
82105,13605,2034,40,No,2024-03-19
82106,16491,1501,36,Yes,2023-02-19
82107,4218,23,2,,2023-09-12
82108,7577,927,18,Yes,2024-01-21
82109,30946,1285,6,Yes,2023-06-17
82110,16364,302,38,Yes,2024-02-25
82111,15385,515,5,No,2023-09-18
82112,19969,698,45,Yes,2023-06-14
82113,22583,1284,28,,2023-04-11
82114,9968,2062,19,Yes,2023-06-11
82115,31542,169,61,No,2024-02-12
82116,11699,1674,7,Yes,2023-07-20
82117,21539,562,1,Yes,2024-04-06
82118,18853,1202,62,Yes,2023-11-26
82119,20974,1148,32,Yes,2023-05-07
82120,17675,1290,46,Yes,2023-03-27
82121,29154,843,33,Yes,2023-09-22
82122,12638,1260,40,No,2023-06-19
82123,16769,1103,69,No,2023-04-28
82124,15674,1035,5,Yes,2023-03-19
82125,9565,995,9,No,2024-03-13
82126,23225,467,27,Yes,2024-05-16
82127,9117,281,46,No,2023-05-29
82128,6387,1877,25,Yes,2024-04-25
82129,11091,1201,30,No,2023-09-23
82130,6294,1339,67,No,2024-03-17
82131,8720,1833,50,No,2024-04-05
82132,8572,348,51,Yes,2023-07-31
82133,15702,131,24,No,2023-10-11
82134,1916,801,16,Yes,2023-03-02
82135,25908,835,44,Yes,2023-03-02
82136,13668,1184,19,Yes,2024-03-27
82137,16429,737,6,No,2023-12-14
82138,21186,1903,23,No,2023-01-22
82139,8852,241,42,Yes,2023-01-15
82140,3525,617,28,Yes,2023-09-23
82141,27100,1545,17,No,2024-08-22
82142,22804,1774,62,No,2023-04-26
82143,14427,793,,No,2023-02-09
82144,1808,782,1,No,2023-10-21
82145,19303,1030,4,Yes,2023-02-05
82146,20262,763,12,Yes,2024-01-28
82147,11989,551,62,No,2023-07-20
82148,27300,100,37,Yes,2023-01-20
82149,16991,1876,57,No,2024-08-18
82150,20649,1090,8,Yes,2023-07-16
82151,9180,1231,15,No,2023-09-16
82152,13289,1533,44,Yes,2023-02-03
82153,12138,1626,37,Yes,2023-02-11
82154,22859,201,31,No,2023-05-29
82155,545,412,69,Yes,2023-05-01
82156,10669,956,45,No,2023-05-18
82157,22333,296,55,No,2023-05-31
82158,29054,1756,25,Yes,2023-12-25
82159,3315,669,65,No,2023-04-21
82160,18823,159,5,Yes,2023-11-16
82161,15162,760,64,No,2023-11-06
82162,4,1480,63,Yes,2024-07-26
82163,5817,1136,36,Yes,2024-07-10
82164,31040,1360,46,Yes,2024-01-31
82165,11149,1970,19,Yes,2023-09-12
82166,30689,278,53,No,2023-02-21
82167,14133,1736,16,Yes,2023-07-24
82168,18197,95,12,Yes,2023-02-05
82169,1256,865,26,No,2024-03-20
82170,19401,1355,57,No,2024-06-16
82171,8758,622,59,No,2024-05-21
82172,25267,256,18,Yes,2023-01-17
82173,30067,1852,55,Yes,2024-01-19
82174,6839,1356,65,Yes,2024-06-10
82175,11303,1259,38,No,2023-02-18
82176,16665,453,23,No,2023-11-03
82177,10044,1810,2,No,2023-03-19
82178,30498,10,32,Yes,2023-01-20
82179,15022,534,47,Yes,2023-09-08
82180,15563,890,27,Yes,2023-12-02
82181,14487,1078,,Yes,2024-03-21
82182,5885,859,54,No,2024-04-27
82183,31261,828,7,,2023-05-25
82184,21220,634,48,Yes,2023-05-31
82185,9113,447,8,Yes,2023-11-23
82186,13044,1996,48,Yes,2024-01-28
82187,19737,1030,58,Yes,2023-10-03
82188,18032,698,55,Yes,2023-12-08
82189,15245,1247,24,Yes,2024-01-11
82190,1990,1338,60,Yes,2024-08-12
82191,903,203,45,Yes,2024-06-21
82192,17172,40,48,Yes,2023-11-14
82193,10118,578,62,Yes,2023-04-24
82194,135,384,23,No,2023-02-25
82195,31811,1191,27,Yes,2023-09-04
82196,11361,189,47,Yes,2024-01-25
82197,29777,2026,54,No,2023-03-28
82198,19043,926,69,No,2024-05-10
82199,4711,743,24,No,2023-07-13
82200,10429,1750,63,Yes,2024-08-03
82201,16938,1905,32,,2023-12-30
82202,4741,544,36,No,2023-11-25
82203,23347,357,45,Yes,2024-07-30
82204,16931,2028,32,Yes,2023-10-20
82205,15161,1948,51,Yes,2023-08-20
82206,6396,1159,41,No,2023-07-20
82207,1525,1348,0,No,2023-12-09
82208,10233,1496,0,Yes,2024-04-22
82209,18874,1275,10,Yes,2023-09-02
82210,12091,1153,4,Yes,2024-05-20
82211,6344,1138,53,Yes,2023-06-23
82212,3121,1445,54,Yes,2023-07-28
82213,10086,1357,26,Yes,2023-05-27
82214,24358,1830,20,Yes,2023-09-03
82215,3093,25,57,Yes,2023-03-17
82216,7076,1460,19,Yes,2024-08-11
82217,1635,8,37,Yes,2024-01-10
82218,27156,1971,12,Yes,2024-05-18
82219,24526,1127,1,Yes,2023-12-22
82220,2221,957,27,Yes,2024-02-11
82221,6886,1588,4,Yes,2023-07-17
82222,3195,1862,45,Yes,2024-08-09
82223,25844,1434,14,Yes,2024-04-02
82224,20910,288,15,Yes,2023-08-02
82225,19470,1361,5,Yes,2024-07-01
82226,15251,1364,62,Yes,2023-01-11
82227,19782,586,3,Yes,2024-05-22
82228,7546,1521,66,No,2023-08-11
82229,11903,1114,56,Yes,2024-03-12
82230,31411,1399,37,No,2024-08-14
82231,13678,461,18,Yes,2023-04-21
82232,25054,119,27,No,2023-07-22
82233,20227,1325,55,No,2024-04-26
82234,14083,1388,42,Yes,2023-03-21
82235,11699,1702,5,No,2023-12-17
82236,5814,1483,32,Yes,2023-10-22
82237,1570,718,63,Yes,2024-04-21
82238,17082,57,23,No,2023-08-04
82239,4331,1496,58,Yes,2023-12-27
82240,22531,2036,28,Yes,2023-03-17
82241,29917,44,6,Yes,2023-03-01
82242,30741,1248,6,No,2023-08-06
82243,18005,972,51,Yes,2024-05-20
82244,6659,387,30,Yes,2024-08-16
82245,14501,1823,39,No,2023-11-11
82246,2065,422,21,Yes,2024-06-03
82247,7062,1422,16,Yes,2023-12-18
82248,23818,1267,57,Yes,2023-11-13
82249,29484,802,3,No,2023-09-07
82250,4659,1108,,Yes,2023-09-22
82251,6792,221,4,No,2024-06-06
82252,29354,1494,0,Yes,2023-02-28
82253,114,853,60,No,2023-08-19
82254,26572,1689,28,Yes,2023-07-19
82255,18124,577,56,Yes,2024-02-26
82256,2574,1765,64,Yes,2023-06-29
82257,23185,1459,4,No,2023-01-25
82258,11001,789,46,Yes,2024-01-18
82259,27153,252,63,Yes,2023-06-28
82260,2398,1945,38,Yes,2024-05-21
82261,1196,389,25,Yes,2023-07-01
82262,13581,1357,0,Yes,2023-07-05
82263,6662,1833,36,Yes,2024-07-04
82264,29395,450,2,No,2023-04-03
82265,25114,1319,55,No,2023-02-04
82266,7545,1273,23,Yes,2024-08-04
82267,3789,642,16,Yes,2023-01-14
82268,17653,610,17,Yes,2024-05-07
82269,8862,1180,29,No,2024-04-23
82270,26236,1336,43,No,2023-07-13
82271,9446,1572,58,Yes,2023-11-15
82272,29490,1487,53,Yes,2023-12-04
82273,23319,463,19,Yes,2023-06-09
82274,7877,2060,56,No,2023-08-24
82275,9072,1536,13,No,2023-04-26
82276,523,527,8,Yes,2024-03-02
82277,1790,421,68,No,2024-06-06
82278,6103,774,44,Yes,2023-08-16
82279,4369,1223,47,No,2024-07-18
